codmun;data;semanaEpi;casosAcumulado;casosNovos;obitosAcumulado;obitosNovos
130190;31/07/2020;31;1971;7;60;0
130190;01/08/2020;31;1975;4;60;0
130190;02/08/2020;32;1978;3;61;1
130190;03/08/2020;32;1980;2;61;0
130190;04/08/2020;32;1989;9;61;0
130190;05/08/2020;32;1993;4;61;0
130190;06/08/2020;32;2001;8;61;0
130190;07/08/2020;32;2017;16;61;0
130190;08/08/2020;32;2017;0;61;0
130190;09/08/2020;33;2017;0;61;0
130190;10/08/2020;33;2020;3;61;0
130190;11/08/2020;33;2022;2;61;0
130190;12/08/2020;33;2022;0;61;0
130190;13/08/2020;33;2022;0;61;0
130190;14/08/2020;33;2023;1;61;0
130195;27/03/2020;13;0;0;0;0
130195;28/03/2020;13;0;0;0;0
130195;29/03/2020;14;0;0;0;0
130195;30/03/2020;14;0;0;0;0
130195;31/03/2020;14;0;0;0;0
130195;01/04/2020;14;0;0;0;0
130195;02/04/2020;14;0;0;0;0
130195;03/04/2020;14;0;0;0;0
130195;04/04/2020;14;0;0;0;0
130195;05/04/2020;15;0;0;0;0
130195;06/04/2020;15;0;0;0;0
130195;07/04/2020;15;0;0;0;0
130195;08/04/2020;15;0;0;0;0
130195;09/04/2020;15;0;0;0;0
130195;10/04/2020;15;0;0;0;0
130195;11/04/2020;15;0;0;0;0
130195;12/04/2020;16;0;0;0;0
130195;13/04/2020;16;0;0;0;0
130195;14/04/2020;16;0;0;0;0
130195;15/04/2020;16;0;0;0;0
130195;16/04/2020;16;0;0;0;0
130195;17/04/2020;16;0;0;0;0
130195;18/04/2020;16;0;0;0;0
130195;19/04/2020;17;0;0;0;0
130195;20/04/2020;17;0;0;0;0
130195;21/04/2020;17;0;0;0;0
130195;22/04/2020;17;0;0;0;0
130195;23/04/2020;17;0;0;0;0
130195;24/04/2020;17;0;0;0;0
130195;25/04/2020;17;0;0;0;0
130195;26/04/2020;18;0;0;0;0
130195;27/04/2020;18;0;0;0;0
130195;28/04/2020;18;0;0;0;0
130195;29/04/2020;18;0;0;0;0
130195;30/04/2020;18;0;0;0;0
130195;01/05/2020;18;0;0;0;0
130195;02/05/2020;18;0;0;0;0
130195;03/05/2020;19;0;0;0;0
130195;04/05/2020;19;0;0;0;0
130195;05/05/2020;19;0;0;0;0
130195;06/05/2020;19;0;0;0;0
130195;07/05/2020;19;0;0;0;0
130195;08/05/2020;19;0;0;0;0
130195;09/05/2020;19;0;0;0;0
130195;10/05/2020;20;0;0;0;0
130195;11/05/2020;20;0;0;0;0
130195;12/05/2020;20;0;0;0;0
130195;13/05/2020;20;2;2;0;0
130195;14/05/2020;20;2;0;0;0
130195;15/05/2020;20;2;0;0;0
130195;16/05/2020;20;2;0;0;0
130195;17/05/2020;21;2;0;0;0
130195;18/05/2020;21;2;0;0;0
130195;19/05/2020;21;2;0;0;0
130195;20/05/2020;21;2;0;0;0
130195;21/05/2020;21;4;2;0;0
130195;22/05/2020;21;4;0;0;0
130195;23/05/2020;21;4;0;0;0
130195;24/05/2020;22;4;0;0;0
130195;25/05/2020;22;4;0;0;0
130195;26/05/2020;22;4;0;0;0
130195;27/05/2020;22;4;0;0;0
130195;28/05/2020;22;4;0;0;0
130195;29/05/2020;22;4;0;0;0
130195;30/05/2020;22;4;0;0;0
130195;31/05/2020;23;4;0;0;0
130195;01/06/2020;23;4;0;0;0
130195;02/06/2020;23;4;0;0;0
130195;03/06/2020;23;4;0;0;0
130195;04/06/2020;23;4;0;0;0
130195;05/06/2020;23;4;0;0;0
130195;06/06/2020;23;4;0;0;0
130195;07/06/2020;24;4;0;0;0
130195;08/06/2020;24;4;0;0;0
130195;09/06/2020;24;4;0;0;0
130195;10/06/2020;24;78;74;1;1
130195;11/06/2020;24;78;0;1;0
130195;12/06/2020;24;78;0;1;0
130195;13/06/2020;24;78;0;1;0
130195;14/06/2020;25;78;0;1;0
130195;15/06/2020;25;78;0;1;0
130195;16/06/2020;25;78;0;1;0
130195;17/06/2020;25;178;100;1;0
130195;18/06/2020;25;184;6;1;0
130195;19/06/2020;25;202;18;1;0
130195;20/06/2020;25;223;21;1;0
130195;21/06/2020;26;223;0;1;0
130195;22/06/2020;26;223;0;1;0
130195;23/06/2020;26;243;20;1;0
130195;24/06/2020;26;243;0;1;0
130195;25/06/2020;26;273;30;2;1
130195;26/06/2020;26;288;15;2;0
130195;27/06/2020;26;288;0;2;0
130195;28/06/2020;27;288;0;2;0
130195;29/06/2020;27;308;20;2;0
130195;30/06/2020;27;329;21;2;0
130195;01/07/2020;27;342;13;2;0
130195;02/07/2020;27;350;8;2;0
130195;03/07/2020;27;363;13;2;0
130195;04/07/2020;27;363;0;2;0
130195;05/07/2020;28;379;16;3;1
130195;06/07/2020;28;379;0;3;0
130195;07/07/2020;28;385;6;3;0
130195;08/07/2020;28;391;6;3;0
130195;09/07/2020;28;391;0;3;0
130195;10/07/2020;28;391;0;3;0
130195;11/07/2020;28;429;38;3;0
130195;12/07/2020;29;429;0;3;0
130195;13/07/2020;29;429;0;3;0
130195;14/07/2020;29;429;0;3;0
130195;15/07/2020;29;429;0;3;0
130195;16/07/2020;29;429;0;3;0
130195;17/07/2020;29;429;0;3;0
130195;18/07/2020;29;429;0;3;0
130195;19/07/2020;30;429;0;3;0
130195;20/07/2020;30;460;31;4;1
130195;21/07/2020;30;468;8;4;0
130195;22/07/2020;30;476;8;4;0
130195;23/07/2020;30;482;6;4;0
130195;24/07/2020;30;488;6;4;0
130195;25/07/2020;30;492;4;4;0
130195;26/07/2020;31;496;4;4;0
130195;27/07/2020;31;496;0;4;0
130195;28/07/2020;31;500;4;4;0
130195;29/07/2020;31;504;4;4;0
130195;30/07/2020;31;507;3;4;0
130195;31/07/2020;31;509;2;4;0
130195;01/08/2020;31;510;1;5;1
130195;02/08/2020;32;510;0;5;0
130195;03/08/2020;32;510;0;5;0
130195;04/08/2020;32;511;1;5;0
130195;05/08/2020;32;516;5;5;0
130195;06/08/2020;32;518;2;5;0
130195;07/08/2020;32;518;0;5;0
130195;08/08/2020;32;521;3;5;0
130195;09/08/2020;33;521;0;5;0
130195;10/08/2020;33;521;0;5;0
130195;11/08/2020;33;526;5;5;0
130195;12/08/2020;33;526;0;5;0
130195;13/08/2020;33;531;5;5;0
130195;14/08/2020;33;542;11;5;0
130200;27/03/2020;13;0;0;0;0
130200;28/03/2020;13;0;0;0;0
130200;29/03/2020;14;0;0;0;0
130200;30/03/2020;14;0;0;0;0
130200;31/03/2020;14;0;0;0;0
130200;01/04/2020;14;0;0;0;0
130200;02/04/2020;14;0;0;0;0
130200;03/04/2020;14;0;0;0;0
130200;04/04/2020;14;0;0;0;0
130200;05/04/2020;15;0;0;0;0
130200;06/04/2020;15;0;0;0;0
130200;07/04/2020;15;0;0;0;0
130200;08/04/2020;15;0;0;0;0
130200;09/04/2020;15;0;0;0;0
130200;10/04/2020;15;0;0;0;0
130200;11/04/2020;15;0;0;0;0
130200;12/04/2020;16;0;0;0;0
130200;13/04/2020;16;0;0;0;0
130200;14/04/2020;16;0;0;0;0
130200;15/04/2020;16;0;0;0;0
130200;16/04/2020;16;0;0;0;0
130200;17/04/2020;16;0;0;0;0
130200;18/04/2020;16;0;0;0;0
130200;19/04/2020;17;0;0;0;0
130200;20/04/2020;17;0;0;0;0
130200;21/04/2020;17;0;0;0;0
130200;22/04/2020;17;0;0;0;0
130200;23/04/2020;17;0;0;0;0
130200;24/04/2020;17;0;0;0;0
130200;25/04/2020;17;0;0;0;0
130200;26/04/2020;18;3;3;0;0
130200;27/04/2020;18;3;0;0;0
130200;28/04/2020;18;3;0;0;0
130200;29/04/2020;18;10;7;1;1
130200;30/04/2020;18;11;1;1;0
130200;01/05/2020;18;12;1;1;0
130200;02/05/2020;18;16;4;1;0
130200;03/05/2020;19;16;0;1;0
130200;04/05/2020;19;17;1;1;0
130200;05/05/2020;19;17;0;1;0
130200;06/05/2020;19;18;1;1;0
130200;07/05/2020;19;18;0;1;0
130200;08/05/2020;19;18;0;1;0
130200;09/05/2020;19;19;1;1;0
130200;10/05/2020;20;21;2;1;0
130200;11/05/2020;20;22;1;1;0
130200;12/05/2020;20;29;7;2;1
130200;13/05/2020;20;29;0;2;0
130200;14/05/2020;20;51;22;2;0
130200;15/05/2020;20;95;44;2;0
130200;16/05/2020;20;132;37;3;1
130200;17/05/2020;21;145;13;3;0
130200;18/05/2020;21;145;0;3;0
130200;19/05/2020;21;169;24;3;0
130200;20/05/2020;21;203;34;3;0
130200;21/05/2020;21;203;0;3;0
130200;22/05/2020;21;203;0;3;0
130200;23/05/2020;21;280;77;3;0
130200;24/05/2020;22;284;4;3;0
130200;25/05/2020;22;288;4;4;1
130200;26/05/2020;22;302;14;4;0
130200;27/05/2020;22;309;7;4;0
130200;28/05/2020;22;324;15;4;0
130200;29/05/2020;22;333;9;4;0
130200;30/05/2020;22;345;12;4;0
130200;31/05/2020;23;345;0;4;0
130200;01/06/2020;23;345;0;4;0
130200;02/06/2020;23;345;0;4;0
130200;03/06/2020;23;345;0;4;0
130200;04/06/2020;23;372;27;4;0
130200;05/06/2020;23;377;5;5;1
130200;06/06/2020;23;386;9;5;0
130200;07/06/2020;24;389;3;5;0
130200;08/06/2020;24;393;4;5;0
130200;09/06/2020;24;393;0;5;0
130200;10/06/2020;24;433;40;5;0
130200;11/06/2020;24;444;11;5;0
130200;12/06/2020;24;452;8;5;0
130200;13/06/2020;24;456;4;5;0
130200;14/06/2020;25;456;0;5;0
130200;15/06/2020;25;457;1;5;0
130200;16/06/2020;25;457;0;5;0
130200;17/06/2020;25;465;8;5;0
130200;18/06/2020;25;472;7;5;0
130200;19/06/2020;25;475;3;5;0
130200;20/06/2020;25;483;8;5;0
130200;21/06/2020;26;483;0;5;0
130200;22/06/2020;26;483;0;5;0
130200;23/06/2020;26;484;1;5;0
130200;24/06/2020;26;492;8;5;0
130200;25/06/2020;26;501;9;6;1
130200;26/06/2020;26;501;0;6;0
130200;27/06/2020;26;513;12;6;0
130200;28/06/2020;27;513;0;6;0
130200;29/06/2020;27;513;0;6;0
130200;30/06/2020;27;514;1;6;0
130200;01/07/2020;27;514;0;6;0
130200;02/07/2020;27;519;5;6;0
130200;03/07/2020;27;522;3;6;0
130200;04/07/2020;27;522;0;6;0
130200;05/07/2020;28;522;0;6;0
130200;06/07/2020;28;522;0;6;0
130200;07/07/2020;28;528;6;6;0
130200;08/07/2020;28;531;3;6;0
130200;09/07/2020;28;540;9;6;0
130200;10/07/2020;28;543;3;6;0
130200;11/07/2020;28;543;0;6;0
130200;12/07/2020;29;543;0;6;0
130200;13/07/2020;29;544;1;6;0
130200;14/07/2020;29;544;0;6;0
130200;15/07/2020;29;549;5;6;0
130200;16/07/2020;29;550;1;6;0
130200;17/07/2020;29;551;1;6;0
130200;18/07/2020;29;551;0;6;0
130200;19/07/2020;30;551;0;6;0
130200;20/07/2020;30;551;0;6;0
130200;21/07/2020;30;553;2;6;0
130200;22/07/2020;30;553;0;6;0
130200;23/07/2020;30;553;0;6;0
130200;24/07/2020;30;553;0;6;0
130200;25/07/2020;30;554;1;6;0
130200;26/07/2020;31;554;0;6;0
130200;27/07/2020;31;554;0;6;0
130200;28/07/2020;31;554;0;6;0
130200;29/07/2020;31;554;0;6;0
130200;30/07/2020;31;555;1;6;0
130200;31/07/2020;31;555;0;6;0
130200;01/08/2020;31;556;1;6;0
130200;02/08/2020;32;556;0;6;0
130200;03/08/2020;32;556;0;6;0
130200;04/08/2020;32;556;0;6;0
130200;05/08/2020;32;556;0;6;0
130200;06/08/2020;32;556;0;6;0
130200;07/08/2020;32;556;0;6;0
130200;08/08/2020;32;556;0;6;0
130200;09/08/2020;33;556;0;6;0
130200;10/08/2020;33;556;0;6;0
130200;11/08/2020;33;556;0;6;0
130200;12/08/2020;33;560;4;6;0
130200;13/08/2020;33;560;0;6;0
130200;14/08/2020;33;601;41;6;0
130210;27/03/2020;13;0;0;0;0
130210;28/03/2020;13;0;0;0;0
130210;29/03/2020;14;0;0;0;0
130210;30/03/2020;14;0;0;0;0
130210;31/03/2020;14;0;0;0;0
130210;01/04/2020;14;0;0;0;0
130210;02/04/2020;14;0;0;0;0
130210;03/04/2020;14;0;0;0;0
130210;04/04/2020;14;0;0;0;0
130210;05/04/2020;15;0;0;0;0
130210;06/04/2020;15;0;0;0;0
130210;07/04/2020;15;0;0;0;0
130210;08/04/2020;15;0;0;0;0
130210;09/04/2020;15;0;0;0;0
130210;10/04/2020;15;0;0;0;0
130210;11/04/2020;15;0;0;0;0
130210;12/04/2020;16;0;0;0;0
130210;13/04/2020;16;0;0;0;0
130210;14/04/2020;16;0;0;0;0
130210;15/04/2020;16;0;0;0;0
130210;16/04/2020;16;0;0;0;0
130210;17/04/2020;16;0;0;0;0
130210;18/04/2020;16;0;0;0;0
130210;19/04/2020;17;0;0;0;0
130210;20/04/2020;17;0;0;0;0
130210;21/04/2020;17;0;0;0;0
130210;22/04/2020;17;0;0;0;0
130210;23/04/2020;17;0;0;0;0
130210;24/04/2020;17;0;0;0;0
130210;25/04/2020;17;0;0;0;0
130210;26/04/2020;18;0;0;0;0
130210;27/04/2020;18;0;0;0;0
130210;28/04/2020;18;0;0;0;0
130210;29/04/2020;18;0;0;0;0
130210;30/04/2020;18;0;0;0;0
130210;01/05/2020;18;0;0;0;0
130210;02/05/2020;18;0;0;0;0
130210;03/05/2020;19;0;0;0;0
130210;04/05/2020;19;0;0;0;0
130210;05/05/2020;19;0;0;0;0
130210;06/05/2020;19;0;0;0;0
130210;07/05/2020;19;0;0;0;0
130210;08/05/2020;19;0;0;0;0
130210;09/05/2020;19;0;0;0;0
130210;10/05/2020;20;0;0;0;0
130210;11/05/2020;20;7;7;0;0
130210;12/05/2020;20;8;1;0;0
130210;13/05/2020;20;8;0;0;0
130210;14/05/2020;20;10;2;0;0
130210;15/05/2020;20;10;0;0;0
130210;16/05/2020;20;10;0;0;0
130210;17/05/2020;21;11;1;0;0
130210;18/05/2020;21;11;0;0;0
130210;19/05/2020;21;11;0;0;0
130210;20/05/2020;21;13;2;0;0
130210;21/05/2020;21;17;4;0;0
130210;22/05/2020;21;32;15;0;0
130210;23/05/2020;21;32;0;0;0
130210;24/05/2020;22;32;0;0;0
130210;25/05/2020;22;32;0;0;0
130210;26/05/2020;22;41;9;0;0
130210;27/05/2020;22;43;2;0;0
130210;28/05/2020;22;60;17;0;0
130210;29/05/2020;22;68;8;0;0
130210;30/05/2020;22;89;21;0;0
130210;31/05/2020;23;108;19;0;0
130210;01/06/2020;23;114;6;0;0
130210;02/06/2020;23;118;4;0;0
130210;03/06/2020;23;118;0;0;0
130210;04/06/2020;23;122;4;0;0
130210;05/06/2020;23;126;4;0;0
130210;06/06/2020;23;133;7;0;0
130210;07/06/2020;24;137;4;0;0
130210;08/06/2020;24;142;5;0;0
130210;09/06/2020;24;145;3;0;0
130210;10/06/2020;24;156;11;0;0
130210;11/06/2020;24;156;0;0;0
130210;12/06/2020;24;164;8;0;0
130210;13/06/2020;24;169;5;0;0
130210;14/06/2020;25;169;0;0;0
130210;15/06/2020;25;170;1;0;0
130210;16/06/2020;25;175;5;0;0
130210;17/06/2020;25;188;13;0;0
130210;18/06/2020;25;188;0;0;0
130210;19/06/2020;25;190;2;0;0
130210;20/06/2020;25;212;22;0;0
130210;21/06/2020;26;219;7;0;0
130210;22/06/2020;26;221;2;1;1
130210;23/06/2020;26;223;2;1;0
130210;24/06/2020;26;240;17;1;0
130210;25/06/2020;26;245;5;1;0
130210;26/06/2020;26;252;7;1;0
130210;27/06/2020;26;256;4;1;0
130210;28/06/2020;27;256;0;1;0
130210;29/06/2020;27;258;2;1;0
130210;30/06/2020;27;269;11;1;0
130210;01/07/2020;27;270;1;1;0
130210;02/07/2020;27;272;2;1;0
130210;03/07/2020;27;274;2;1;0
130210;04/07/2020;27;282;8;1;0
130210;05/07/2020;28;284;2;1;0
130210;06/07/2020;28;284;0;1;0
130210;07/07/2020;28;285;1;1;0
130210;08/07/2020;28;295;10;1;0
130210;09/07/2020;28;297;2;1;0
130210;10/07/2020;28;297;0;1;0
130210;11/07/2020;28;306;9;1;0
130210;12/07/2020;29;306;0;1;0
130210;13/07/2020;29;306;0;1;0
130210;14/07/2020;29;316;10;1;0
130210;15/07/2020;29;320;4;1;0
130210;16/07/2020;29;324;4;1;0
130210;17/07/2020;29;327;3;1;0
130210;18/07/2020;29;332;5;1;0
130210;19/07/2020;30;332;0;1;0
130210;20/07/2020;30;336;4;1;0
130210;21/07/2020;30;340;4;1;0
130210;22/07/2020;30;341;1;1;0
130210;23/07/2020;30;352;11;1;0
130210;24/07/2020;30;353;1;1;0
130210;25/07/2020;30;353;0;1;0
130210;26/07/2020;31;353;0;1;0
130210;27/07/2020;31;353;0;1;0
130210;28/07/2020;31;358;5;1;0
130210;29/07/2020;31;367;9;1;0
130210;30/07/2020;31;369;2;1;0
130210;31/07/2020;31;375;6;1;0
130210;01/08/2020;31;376;1;1;0
130210;02/08/2020;32;378;2;1;0
130210;03/08/2020;32;383;5;1;0
130210;04/08/2020;32;393;10;1;0
130210;05/08/2020;32;397;4;1;0
130210;06/08/2020;32;397;0;1;0
130210;07/08/2020;32;397;0;1;0
130210;08/08/2020;32;397;0;1;0
130210;09/08/2020;33;397;0;1;0
130210;10/08/2020;33;397;0;1;0
130210;11/08/2020;33;399;2;1;0
130210;12/08/2020;33;400;1;1;0
130210;13/08/2020;33;402;2;1;0
130210;14/08/2020;33;405;3;1;0
130220;27/03/2020;13;0;0;0;0
130220;28/03/2020;13;0;0;0;0
130220;29/03/2020;14;0;0;0;0
130220;30/03/2020;14;0;0;0;0
130220;31/03/2020;14;0;0;0;0
130220;01/04/2020;14;0;0;0;0
130220;02/04/2020;14;0;0;0;0
130220;03/04/2020;14;0;0;0;0
130220;04/04/2020;14;0;0;0;0
130220;05/04/2020;15;0;0;0;0
130220;06/04/2020;15;0;0;0;0
130220;07/04/2020;15;0;0;0;0
130220;08/04/2020;15;0;0;0;0
130220;09/04/2020;15;0;0;0;0
130220;10/04/2020;15;0;0;0;0
130220;11/04/2020;15;0;0;0;0
130220;12/04/2020;16;0;0;0;0
130220;13/04/2020;16;0;0;0;0
130220;14/04/2020;16;0;0;0;0
130220;15/04/2020;16;0;0;0;0
130220;16/04/2020;16;0;0;0;0
130220;17/04/2020;16;0;0;0;0
130220;18/04/2020;16;0;0;0;0
130220;19/04/2020;17;1;1;0;0
130220;20/04/2020;17;1;0;0;0
130220;21/04/2020;17;1;0;0;0
130220;22/04/2020;17;1;0;0;0
130220;23/04/2020;17;1;0;0;0
130220;24/04/2020;17;1;0;0;0
130220;25/04/2020;17;1;0;0;0
130220;26/04/2020;18;1;0;0;0
130220;27/04/2020;18;1;0;0;0
130220;28/04/2020;18;1;0;0;0
130220;29/04/2020;18;1;0;0;0
130220;30/04/2020;18;1;0;0;0
130220;01/05/2020;18;1;0;0;0
130220;02/05/2020;18;1;0;0;0
130220;03/05/2020;19;1;0;0;0
130220;04/05/2020;19;1;0;0;0
130220;05/05/2020;19;1;0;0;0
130220;06/05/2020;19;1;0;0;0
130220;07/05/2020;19;1;0;0;0
130220;08/05/2020;19;1;0;0;0
130220;09/05/2020;19;1;0;0;0
130220;10/05/2020;20;1;0;0;0
130220;11/05/2020;20;1;0;0;0
130220;12/05/2020;20;1;0;0;0
130220;13/05/2020;20;1;0;0;0
130220;14/05/2020;20;1;0;0;0
130220;15/05/2020;20;1;0;0;0
130220;16/05/2020;20;1;0;0;0
130220;17/05/2020;21;2;1;0;0
130220;18/05/2020;21;3;1;0;0
130220;19/05/2020;21;3;0;0;0
130220;20/05/2020;21;5;2;0;0
130220;21/05/2020;21;5;0;0;0
130220;22/05/2020;21;5;0;0;0
130220;23/05/2020;21;9;4;0;0
130220;24/05/2020;22;13;4;0;0
130220;25/05/2020;22;14;1;0;0
130220;26/05/2020;22;14;0;0;0
130220;27/05/2020;22;24;10;0;0
130220;28/05/2020;22;30;6;0;0
130220;29/05/2020;22;37;7;0;0
130220;30/05/2020;22;40;3;0;0
130220;31/05/2020;23;41;1;0;0
130220;01/06/2020;23;41;0;0;0
130220;02/06/2020;23;44;3;0;0
130220;03/06/2020;23;44;0;0;0
130220;04/06/2020;23;44;0;0;0
130220;05/06/2020;23;44;0;0;0
130220;06/06/2020;23;72;28;0;0
130220;07/06/2020;24;72;0;0;0
130220;08/06/2020;24;72;0;0;0
130220;09/06/2020;24;72;0;0;0
130220;10/06/2020;24;72;0;0;0
130220;11/06/2020;24;72;0;0;0
130220;12/06/2020;24;72;0;0;0
130220;13/06/2020;24;94;22;0;0
130220;14/06/2020;25;94;0;0;0
130220;15/06/2020;25;94;0;0;0
130220;16/06/2020;25;94;0;0;0
130220;17/06/2020;25;142;48;0;0
130220;18/06/2020;25;154;12;0;0
130220;19/06/2020;25;154;0;0;0
130220;20/06/2020;25;154;0;0;0
130220;21/06/2020;26;186;32;1;1
130220;22/06/2020;26;186;0;1;0
130220;23/06/2020;26;190;4;1;0
130220;24/06/2020;26;190;0;1;0
130220;25/06/2020;26;215;25;2;1
130220;26/06/2020;26;215;0;2;0
130220;27/06/2020;26;215;0;2;0
130220;28/06/2020;27;215;0;2;0
130220;29/06/2020;27;215;0;2;0
130220;30/06/2020;27;230;15;2;0
130220;01/07/2020;27;237;7;2;0
130220;02/07/2020;27;237;0;2;0
130220;03/07/2020;27;237;0;2;0
130220;04/07/2020;27;237;0;3;1
130220;05/07/2020;28;237;0;3;0
130220;06/07/2020;28;237;0;3;0
130220;07/07/2020;28;237;0;3;0
130220;08/07/2020;28;263;26;3;0
130220;09/07/2020;28;263;0;3;0
130220;10/07/2020;28;263;0;3;0
130220;11/07/2020;28;299;36;4;1
130220;12/07/2020;29;299;0;4;0
130220;13/07/2020;29;299;0;4;0
130220;14/07/2020;29;299;0;4;0
130220;15/07/2020;29;326;27;4;0
130220;16/07/2020;29;337;11;4;0
130220;17/07/2020;29;337;0;5;1
130220;18/07/2020;29;345;8;5;0
130220;19/07/2020;30;345;0;5;0
130220;20/07/2020;30;345;0;5;0
130220;21/07/2020;30;357;12;5;0
130220;22/07/2020;30;367;10;5;0
130220;23/07/2020;30;367;0;5;0
130220;24/07/2020;30;367;0;5;0
130220;25/07/2020;30;399;32;5;0
130220;26/07/2020;31;399;0;5;0
130220;27/07/2020;31;399;0;5;0
130220;28/07/2020;31;399;0;5;0
130220;29/07/2020;31;403;4;5;0
130220;30/07/2020;31;403;0;5;0
130220;31/07/2020;31;416;13;6;1
130220;01/08/2020;31;416;0;6;0
130220;02/08/2020;32;416;0;6;0
130220;03/08/2020;32;416;0;6;0
130220;04/08/2020;32;416;0;6;0
130220;05/08/2020;32;416;0;6;0
130220;06/08/2020;32;440;24;7;1
130220;07/08/2020;32;449;9;7;0
130220;08/08/2020;32;449;0;7;0
130220;09/08/2020;33;449;0;7;0
130220;10/08/2020;33;449;0;7;0
130220;11/08/2020;33;449;0;7;0
130220;12/08/2020;33;462;13;7;0
130220;13/08/2020;33;473;11;7;0
130220;14/08/2020;33;473;0;7;0
130230;27/03/2020;13;0;0;0;0
130230;28/03/2020;13;0;0;0;0
130230;29/03/2020;14;0;0;0;0
130230;30/03/2020;14;0;0;0;0
130230;31/03/2020;14;0;0;0;0
130230;01/04/2020;14;0;0;0;0
130230;02/04/2020;14;0;0;0;0
130230;03/04/2020;14;0;0;0;0
130230;04/04/2020;14;0;0;0;0
130230;05/04/2020;15;0;0;0;0
130230;06/04/2020;15;1;1;0;0
130230;07/04/2020;15;0;-1;0;0
130230;08/04/2020;15;0;0;0;0
130230;09/04/2020;15;0;0;0;0
130230;10/04/2020;15;0;0;0;0
130230;11/04/2020;15;0;0;0;0
130230;12/04/2020;16;0;0;0;0
130230;13/04/2020;16;0;0;0;0
130230;14/04/2020;16;0;0;0;0
130230;15/04/2020;16;0;0;0;0
130230;16/04/2020;16;1;1;0;0
130230;17/04/2020;16;1;0;0;0
130230;18/04/2020;16;1;0;0;0
130230;19/04/2020;17;1;0;0;0
130230;20/04/2020;17;1;0;0;0
130230;21/04/2020;17;1;0;0;0
130230;22/04/2020;17;1;0;0;0
130230;23/04/2020;17;1;0;0;0
130230;24/04/2020;17;1;0;0;0
130230;25/04/2020;17;2;1;0;0
130230;26/04/2020;18;3;1;0;0
130230;27/04/2020;18;3;0;0;0
130230;28/04/2020;18;3;0;0;0
130230;29/04/2020;18;3;0;0;0
130230;30/04/2020;18;3;0;0;0
130230;01/05/2020;18;3;0;0;0
130230;02/05/2020;18;3;0;0;0
130230;03/05/2020;19;3;0;0;0
130230;04/05/2020;19;4;1;0;0
130230;05/05/2020;19;11;7;0;0
130230;06/05/2020;19;11;0;0;0
130230;07/05/2020;19;11;0;0;0
130230;08/05/2020;19;11;0;0;0
130230;09/05/2020;19;18;7;1;1
130230;10/05/2020;20;18;0;1;0
130230;11/05/2020;20;18;0;1;0
130230;12/05/2020;20;43;25;1;0
130230;13/05/2020;20;45;2;1;0
130230;14/05/2020;20;45;0;1;0
130230;15/05/2020;20;52;7;5;4
130230;16/05/2020;20;52;0;5;0
130230;17/05/2020;21;55;3;5;0
130230;18/05/2020;21;55;0;5;0
130230;19/05/2020;21;58;3;5;0
130230;20/05/2020;21;58;0;5;0
130230;21/05/2020;21;59;1;6;1
130230;22/05/2020;21;59;0;6;0
130230;23/05/2020;21;61;2;7;1
130230;24/05/2020;22;61;0;7;0
130230;25/05/2020;22;63;2;7;0
130230;26/05/2020;22;79;16;7;0
130230;27/05/2020;22;86;7;7;0
130230;28/05/2020;22;94;8;8;1
130230;29/05/2020;22;111;17;9;1
130230;30/05/2020;22;115;4;9;0
130230;31/05/2020;23;115;0;9;0
130230;01/06/2020;23;119;4;10;1
130230;02/06/2020;23;119;0;10;0
130230;03/06/2020;23;138;19;10;0
130230;04/06/2020;23;146;8;10;0
130230;05/06/2020;23;147;1;11;1
130230;06/06/2020;23;149;2;11;0
130230;07/06/2020;24;149;0;11;0
130230;08/06/2020;24;154;5;12;1
130230;09/06/2020;24;154;0;12;0
130230;10/06/2020;24;167;13;12;0
130230;11/06/2020;24;167;0;12;0
130230;12/06/2020;24;169;2;12;0
130230;13/06/2020;24;170;1;12;0
130230;14/06/2020;25;185;15;12;0
130230;15/06/2020;25;187;2;13;1
130230;16/06/2020;25;210;23;13;0
130230;17/06/2020;25;218;8;13;0
130230;18/06/2020;25;228;10;13;0
130230;19/06/2020;25;232;4;13;0
130230;20/06/2020;25;238;6;13;0
130230;21/06/2020;26;240;2;13;0
130230;22/06/2020;26;241;1;13;0
130230;23/06/2020;26;243;2;13;0
130230;24/06/2020;26;245;2;13;0
130230;25/06/2020;26;248;3;13;0
130230;26/06/2020;26;248;0;13;0
130230;27/06/2020;26;248;0;13;0
130230;28/06/2020;27;248;0;13;0
130230;29/06/2020;27;257;9;14;1
130230;30/06/2020;27;260;3;14;0
130230;01/07/2020;27;260;0;14;0
130230;02/07/2020;27;264;4;15;1
130230;03/07/2020;27;264;0;15;0
130230;04/07/2020;27;264;0;15;0
130230;05/07/2020;28;264;0;15;0
130230;06/07/2020;28;267;3;15;0
130230;07/07/2020;28;269;2;15;0
130230;08/07/2020;28;272;3;15;0
130230;09/07/2020;28;273;1;15;0
130230;10/07/2020;28;302;29;15;0
130230;11/07/2020;28;302;0;15;0
130230;12/07/2020;29;302;0;15;0
130230;13/07/2020;29;302;0;15;0
130230;14/07/2020;29;302;0;15;0
130230;15/07/2020;29;302;0;15;0
130230;16/07/2020;29;302;0;15;0
130230;17/07/2020;29;302;0;15;0
130230;18/07/2020;29;302;0;15;0
130230;19/07/2020;30;302;0;16;1
130230;20/07/2020;30;302;0;16;0
130230;21/07/2020;30;302;0;16;0
130230;22/07/2020;30;302;0;16;0
